,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
312,gp:AOqpTOE4RPd3BkD9kA7usEjqDtaVm0tGEn2XCSICV9_56CoTqoqBw8jZmW8ShqPzViUVo4-ieO98P2cwsqn1Rg,Ciara DeJesus,https://lh3.googleusercontent.com/a-/AOh14GgKzN15_g85PSlSvyuOYQsx2jm472SxXHTERja-LQ,I like it I guess  you know I love coding and making games of my own,4,0,1.1.11,2015-09-20 22:25:59,"Thanks! Many bugs now fixed, copy saved in Pocket Paint folder! Please note that Pocket Paint is created by volunteers as a non-profit project. Good ratings motivate our unpaid pro-bono team more than anything else. Thank you!",2015-11-19 02:52:54
313,gp:AOqpTOEeDFndyVfts3AwdUHQ9wKkBwvukso_TiC1Gi9hm7Y9NTHcKwkTSfBn7wyhVM9owjzmQq9oyAwd5ykULw,bob johnsan,https://lh3.googleusercontent.com/a-/AOh14GgTl77ngwg5UFRdAdeCY0O5yWmCRXpmcEAaO6bB0g,An app that has Alpha color 😁,5,0,1.1.11,2015-10-11 23:06:34,,
314,gp:AOqpTOHSh_3E6VpgSLKmqbgkwA49HOk8Nqoit4vrPcLtid5BLBU8FUKeRAdN-fIdLr8kEgeLkZmsQ4BeWHX6qg,Alexa Ranca,https://lh3.googleusercontent.com/a-/AOh14GhvUCDDcMo2bVqr3h0bpVo23N2RuxN_R1FdR5Nu,just needs text input option,4,0,1.1.11,2015-09-21 23:44:50,Is coming soon! Please note that Pocket Paint is created by volunteers as a non-profit project. Good ratings motivate our unpaid pro-bono team more than anything else. Thank you!,2015-11-19 02:52:36
315,gp:AOqpTOFMnjEHExUJBarPf1GP2oy8tGEe31dEDkdyClFJWAe7hBQBq3Om4V3ZEus7N-BrHb0oZYa0qmWa3GJUBA,Camilla Roberts,https://lh3.googleusercontent.com/a-/AOh14Gjy6FuvE4yqowzRJLbdFbhc2V0URtG8tPGkfawtU0Q,Omg,5,0,1.1.11,2015-10-13 21:35:23,,
316,gp:AOqpTOHjijE-dpfLK_Sv1wvx7SZpnKc4lTCp0CkNmMmBknPcgqC6Qo9IRnBHy1fQrSHdNxpwDpS5zQs-xsqNcg,CatWith BigSad,https://lh3.googleusercontent.com/a-/AOh14Gi0w50YRVLVkXlSwoPClX5nq8bcA1bPkr4QwO4s,Maybe add a tool to add text,4,0,1.1.11,2015-08-10 08:22:04,,
317,gp:AOqpTOGmgxf9sbew8G23vtQgfiKu7cgeeQUYWYYmHFSt5YMlaLIe29eUjQ3YYUtWgoYIJhn3LdgmNP5oRkDnnA,Ce Ce,https://lh3.googleusercontent.com/a-/AOh14GggB15lLfLc8CDbHFlHRc0dQsn1wIUyiTwVmxeS,Should add more colour i couldnt find it  only what theyer was,3,0,1.1.11,2015-11-14 02:44:43,"Tap on the RGB tab in the color chooser to select any color, or use the pipette tool on, e.g., a photo! Please note that Pocket Paint is created by volunteers as a non-profit project. Good ratings motivate our unpaid pro-bono team more than anything else. Thank you!",2015-11-19 02:44:01
318,gp:AOqpTOH0PUH0eMIfdn_tjeP47Oem0Mx2uUVPou8uovqqErb0GMP8t-RFBajlfv9z9ljgq4Z6yQDtdehIPH3I5A,Raj Metha,https://lh3.googleusercontent.com/a-/AOh14GgHvp59ipZLd_gvu4HG1fx665QLyo42LT2yPdSinA,Needs more Colour shades,3,1,1.1.11,2015-10-23 10:59:15,"Thanks, but please note that Pocket Paint is created by volunteers as a non-profit project. Good ratings motivate our unpaid pro-bono team more than anything else. Thank you!",2015-11-19 02:47:11
319,gp:AOqpTOFvPYEvmw6tvEt1L0mtdUrFkk8WOzCvUNb9lC1MKm6jPHdNZLaXpvr-zJa51J3WJ9GEreY9J1TQJqzcXA,Jeremy Psenicka,https://lh3.googleusercontent.com/-o8VMbqsAALk/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucml1WTZOVhfLwX-wnigCuvJoJwdyA/photo.jpg,?????,1,0,1.1.11,2015-11-07 23:14:56,"Save bug now fixed, copy saved in Pocket Paint folder! Please note that Pocket Paint is created by volunteers as a non-profit project. Good ratings motivate our unpaid pro-bono team more than anything else. Thank you!",2015-11-19 02:45:27
320,gp:AOqpTOFJ0QSCydTPcpLJvcCR4zXURp6RGcWAuCPHOO9g6edFxrd0gJfRw3rkocoNjlbgfkG5dhjDWOtyB6cl6A,Habeeba Minhaj,https://lh3.googleusercontent.com/a-/AOh14Gi6WkNxQL12c-6bMVQRqhzZGMUoUF_sDfrSMJEErQ,"v,good",4,0,1.1.11,2015-09-20 20:56:39,"Thanks! Many bugs now fixed, copy saved in Pocket Paint folder! Please note that Pocket Paint is created by volunteers as a non-profit project. Good ratings motivate our unpaid pro-bono team more than anything else. Thank you!",2015-11-19 02:53:10
321,gp:AOqpTOHYwljStEkGkeQepnTBvWRbRRHPTNjwS_bhxMtwbcBgnso3P7wnrTRD5cByuoyskhAHiHM84TQwonrQuQ,A Google user,https://lh3.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I love it,5,0,1.1.11,2015-10-10 08:26:54,,
322,gp:AOqpTOHro05_fAkWDTvvV5Zu-EM3HO2oCHOhGbu-RgRIJnG3tX5OglFhkwQp6V-4fLZzdtOcg-1X3kZ9O4UdNA,A Google user,https://lh3.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Rubbish,1,1,1.1.11,2015-09-18 22:43:56,"Save bug now fixed, copy saved in Pocket Paint folder! Please note that Pocket Paint is created by volunteers as a non-profit project. Good ratings motivate our unpaid pro-bono team more than anything else. Thank you!",2015-11-19 02:53:25
323,gp:AOqpTOEpUVmPF0fqhY3uj4ZljezqjPW_4CLEiXTc5NBDS7MJ9bM8k5VxfQSgJqA-HJG0q9gUay8w6sIgMl73Fw,Elizabeth Stevens,https://lh3.googleusercontent.com/a-/AOh14GhL-dCE4xgA2yi4isvsNhD7zkDvuZ7_iuoKRwQt,It's in the wrong language I'll reinstall WHEN ITS NOT IN PRESUMABLY GERMAN OR I FIX IT,5,0,1.1.10,2015-07-17 22:57:32,"Solved in version 1.1.11 that is currently being rolled out. We aim at making sure something like this cannot happen again. Sorry, we are all pro-bono volunteers developing Pocket Code and Pocket Paint to increase computational thinking skills as part of the non-profit Catrobat project in our spare time. Any help is welcome.",2015-07-19 17:37:17
324,gp:AOqpTOGu_Tl48aLRFXeGQk53a_qwl-PyCHt1MUoNW3NSieqlLhk0sPNnrdUZbisEn0GEH7PRvkzm3GkGadYBuQ,Elton Pashollari,https://lh3.googleusercontent.com/a-/AOh14Gj32zeBeRHnnX-8_R7hHmf119WYVFBdqOWgD0KgGQ,Its in another language,1,0,1.1.10,2015-07-19 02:42:54,"Solved in version 1.1.11 that is currently being rolled out. We aim at making sure something like this cannot happen again. Sorry, we are all pro-bono volunteers developing Pocket Code and Pocket Paint to increase computational thinking skills as part of the non-profit Catrobat project in our spare time. Any help is welcome.",2015-07-19 17:36:44
325,gp:AOqpTOEYWm2-pNNC0oYUA-1kKft1psV2VyEk7leP2sbH0XhEhFDdX7dZWLqBxfu8FL8RtQ_-It4kOTSJw9XB1A,Jordan Hill,https://lh3.googleusercontent.com/-bhZX2aCCXsc/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmrThaOmYjsrfePnAAAbYpBuPtlUA/photo.jpg,It is rubbish,1,0,1.1.10,2015-07-17 21:32:33,"Solved in version 1.1.11 that is currently being rolled out. We aim at making sure something like this cannot happen again. Sorry, we are all pro-bono volunteers developing Pocket Code and Pocket Paint to increase computational thinking skills as part of the non-profit Catrobat project in our spare time. Any help is welcome.",2015-07-19 17:37:22
326,gp:AOqpTOF6eQxursO0MnnXFqDFRVlagR5qYy2rZ3CbelDK_pEuGyi8Z78R2hmhXgfp3utIIXuXpJ6RNdNIZpRmJA,Dilip Damu,https://lh3.googleusercontent.com/-eDL1k36kmlc/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmxGmMsZpyc5CZEicelSzGsFmoQRw/photo.jpg,"I have used a lot of different image editing and manipulator programs but this one has the simplest interface to interact and also very easy to use! The most thing I liked was the zooming capabilities which is on the level of PIXELS! which is amazing. The only things that it lacks are gradient colouring and adding text to the pictures. Overall it's a very cool, powerful and fantastic app!",5,2,1.1.8,2015-02-14 15:44:44,,
327,gp:AOqpTOGgXzWv_Juq4o9eEZEHiYugtWaBsLfyhbs_sNS0_29O5zsCwRVdPsGKlB3NrYB0PPFGHyEoNBtfWL-frA,Brian Tang,https://lh3.googleusercontent.com/a-/AOh14GgXDRsDhhhQFG3SZI_9pzM0ET40PUtGeSqE5sdDUA,"Great for when you just need to scribble a few freehand notes or sketch a diagram to explain something. My one request: Would it be possible to have it respect landscape orientation? I'm often using it on a tablet propped up on a stand in landscape mode, and the fact that the menus are only designed for portrait use makes it a little awkward!  Otherwise, this is a wonderful little tool. Thank you for writing it!",5,2,1.1.8,2015-02-04 19:14:43,,
328,gp:AOqpTOGVyntOGO46It22w4TUIip2EqXzruQ18XYt5rMHKdmswD1SHo-f2IVQIp03badw6Zt7FxikqgJ0mnRSeQ,Ame C,https://lh3.googleusercontent.com/a-/AOh14GhQaR4yZbAM9cYhgbj_f5so14YqSy0o8mkzXILplQ,Every time I finish a drawing when I click save it says pocket paint has stopped and I get frustrated cuz it didnt save so plz fix,3,1,1.1.8,2015-02-11 21:32:26,"Many bugs have now been fixed, and image copies are saved in the Pocket Paint folder. Please note that Pocket Paint is created by volunteers as a non-profit project. Good ratings motivate our unpaid pro-bono team more than anything else. Thank you!",2015-11-19 03:07:49
329,gp:AOqpTOFmp4vYL4Vydx7ibIetkZzN1hE0ZQf1InQLhIAlpEN_JOYBEgRFeagniYds8R6xRjqMLc5uVHNkbxw1Dg,Jennifer Donnan,https://lh3.googleusercontent.com/-rlQCIsCgpWM/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnbI96utvN7FqByrAF18ACY_0osQA/photo.jpg,This would be a great app... If it didn't crash every time I try to save something. I have an LG G3 fix it please as I would love to use it.,2,1,1.1.8,2015-02-15 08:14:24,"Many bugs have now been fixed, and image copies are saved in the Pocket Paint folder. Please note that Pocket Paint is created by volunteers as a non-profit project. Good ratings motivate our unpaid pro-bono team more than anything else. Thank you!",2015-11-19 03:07:38
330,gp:AOqpTOEo5DVIfTVW1zgEULiyca7Qsv1klLOz_c96dE34qILRWPnIb-ue92hFh1wnngIl431RMJfo_Dy9jH6jfA,krincan,https://lh3.googleusercontent.com/a-/AOh14GgGd4xXyDqvbvvRq0cUkfdMXqx6-4yEu38EeeUcrA,"Whenever I press save, it exits the app and says Suddenly Pocket Paint has stopped working and it does not save my edits. Please fix this. It still doesn't save even if I delete the app and restart it. But everything else is perfect. I love the app.",3,0,1.1.8,2015-07-12 05:51:50,"Save bug now fixed, copy saved in Pocket Paint folder! Please note that Pocket Paint is created by volunteers as a non-profit project. Good ratings motivate our unpaid pro-bono team more than anything else. Thank you!",2015-11-19 02:58:28
331,gp:AOqpTOGOnMTu8dRrCsF2rcHcmIv7oWQby9796ICc-svNTZJT3U9RUfh8bpfc6obmq3r0UsjD626tsdyn-XXFXQ,Jesus Torres,https://lh3.googleusercontent.com/a-/AOh14GgvoEoF0HW1bEox3PUuIDVqyjj_8MB7zfl8lcXgdA,If you want to doodle on pics you have taken it replaces the original instead of saving the one you doodled on as its own file. I'd give this app negative stars if I could.,1,0,1.1.8,2015-07-11 14:26:33,"Save bug now fixed, copy saved in Pocket Paint folder! Please note that Pocket Paint is created by volunteers as a non-profit project. Good ratings motivate our unpaid pro-bono team more than anything else. Thank you!",2015-11-19 02:58:39
332,gp:AOqpTOGTB3UlfGqkLVvtSWCXpXJFI2lodPOLHchWEFPD-HmnK2_G8jKsr8lGWmVHVDK4Ckywvty62_Yiy6TkDw,Jacob Schneider,https://lh3.googleusercontent.com/a-/AOh14Ggp6BBIEu_7xg2xes1nL6s2GXalfhe5hUbNTcBlX98,"Again guys, love your APP but it always says that it has stopped Working and that there is an error please help. Love your APP, dont want to uninstall it",4,2,1.1.8,2014-12-13 08:37:41,,
333,gp:AOqpTOHC2L55ImSKoYhq-AXN1qA7WZmjzqGwBiza6YJeSc5qI7FThRfVvuxXAIbujRd5kxAdWJC4PynmfJBztQ,Paul E,https://lh3.googleusercontent.com/a-/AOh14Gge0GBCLS8g7mnDz6XPK9-7dGeylQfYV7cw8V0Eog,Thanks! Exactly what I was searching for. Being able to mark up pics and screen shots on the fly is amazing.  Uses the best benefits of a multi touch interface (zoom and brush mode). Great editing tool. Maybe add a way to type in some text? Love it.,5,3,1.1.8,2015-01-14 14:35:19,,
334,gp:AOqpTOFjZghrb-in73JFz6Vz58YKKvY2rar34w524gfWG5I1r53pOq4QnkxB34J2ywgwPJPY94n4Hh6aGoJ4Hg,Ruben Son,https://lh3.googleusercontent.com/a-/AOh14GjUxxnzZi2OBm8w0TA7Q6MJmyxwPWftNIrT8Qyf0A,It took me having to use two or three picture editors to accomplish what I wanted before and pocket code has this built in all in one app on android,4,1,1.1.8,2015-06-14 09:47:50,"Thanks! Many bugs now fixed, copy saved in Pocket Paint folder! Please note that Pocket Paint is created by volunteers as a non-profit project. Good ratings motivate our unpaid pro-bono team more than anything else. Thank you!",2015-11-19 03:00:58
335,gp:AOqpTOF6fKbxx2Lw02PrdQQg3XLbFRncIAIlRjH8PpyN2WEtrpkT0MgUi8jlqh4h7N2wdJlLXmq_6n9SQr389w,Fizz,https://lh3.googleusercontent.com/a-/AOh14GjevJUjvxHDkWt2R6ae3yNEs0wkTttFKgVRcmP0fg,"Every time I try to save the ""app"" crashes,and trust me don't waist your time the thing does not have a curved line tool.",1,2,1.1.8,2015-03-29 10:17:09,"Many bugs have now been fixed, and image copies are saved in the Pocket Paint folder. Please note that Pocket Paint is created by volunteers as a non-profit project. Good ratings motivate our unpaid pro-bono team more than anything else. Thank you!",2015-11-19 03:04:46
336,gp:AOqpTOH_jdLjfaRmxPPKG3NhArszcHZ0IljvTsBSn9OQujmWts5KmBEUtbnaARBzs7GxHjDL-EtgK_JpZXhDTw,Alexis Moore,https://lh3.googleusercontent.com/a-/AOh14GjpDL1YDkqQjljIjqZ0lZVLWiFGy24VW5h4rCQyFw,"The first time I used it, worked fine. But when I reopened  it it bugged out!! That's so annoying!!",2,1,1.1.8,2015-04-12 04:13:42,"Many bugs have now been fixed, and image copies are saved in the Pocket Paint folder. Please note that Pocket Paint is created by volunteers as a non-profit project. Good ratings motivate our unpaid pro-bono team more than anything else. Thank you!",2015-11-19 03:04:22
337,gp:AOqpTOGobzW2bDdXXqCzlCih8ccHmaELFM2i6WE_3OQLy3HrWQlOL5uNfu91Er6De_VmMtWXIjRbF-ZqFM5Rcg,Austin Whittier,https://lh3.googleusercontent.com/a-/AOh14GiaFBCkAQ2sLl7i5kavG28AZ1kIbg_Ux4SDHggZCA,It wont save every time i tried to save it quits the app and i make a lot of pixel art with it and the brushes glitch out,3,1,1.1.8,2015-04-21 03:18:59,"Many bugs have now been fixed, and image copies are saved in the Pocket Paint folder. Please note that Pocket Paint is created by volunteers as a non-profit project. Good ratings motivate our unpaid pro-bono team more than anything else. Thank you!",2015-11-19 03:03:50
338,gp:AOqpTOH374I0YScwDV8Vjgmwrv8jHN7BmQIpYuMhzxVgPcBpeIBqA0xTKyLmbv76mBvMH0zdn978vA8eTzMT5A,Jborhi Ari,https://lh3.googleusercontent.com/a-/AOh14GgCeDQxcWLXxPHnOUsV8jRzcTogAGgf9H7BJcIqgQ,"I would love the capability to see a grid when zoomed into the pixel level. Once I see that, I will give this app it's well deserved 5 stars.",4,1,1.1.8,2015-03-07 23:16:00,"Many bugs have now been fixed, and image copies are saved in the Pocket Paint folder. Please note that Pocket Paint is created by volunteers as a non-profit project. Good ratings motivate our unpaid pro-bono team more than anything else. Thank you!",2015-11-19 03:05:57
339,gp:AOqpTOFXYKO1v9ZvcoBm-N6EbfXIbytVVeho8RvLNqaoGUaQDOzGAhdqStAQoyxcoENhgJ4HiiN-GN9Hp8K-FA,Robin Sy,https://lh3.googleusercontent.com/a-/AOh14Gg_LtXCU9zibdNulX4VrnS1_vFdLHy_1NyctL8bcA,"I press 'Save image' on exist photo, it crashed; use 'Save copy' though.",3,1,1.1.8,2015-02-09 17:26:38,"Many bugs have now been fixed, and image copies are saved in the Pocket Paint folder. Please note that Pocket Paint is created by volunteers as a non-profit project. Good ratings motivate our unpaid pro-bono team more than anything else. Thank you!",2015-11-19 03:07:58
340,gp:AOqpTOFDMxHrgnUYB2Lvh7tqKbFyuCNHIqrR2YEbEZHOJLdOzwXWb_DISxuVrvMHT4uNpjkue5uoi92GONW42A,Cat V,https://lh3.googleusercontent.com/a-/AOh14GgGVjKSP9RrHL6vV4aKSZ5NqDmFCNqhn6RXtkaMEQ,"Everytime I finish, and save it says, ""pocket paint has unfortunately stopped."" I'm deleting this. I even over 600 mb available on my phone.",1,0,1.1.8,2015-06-27 01:12:14,"Save bug now fixed, copy saved in Pocket Paint folder! Please note that Pocket Paint is created by volunteers as a non-profit project. Good ratings motivate our unpaid pro-bono team more than anything else. Thank you!",2015-11-19 02:59:41
341,gp:AOqpTOHnlj-9t1eDVAp_XrTMUGlqDnJEjIFcVx-uVs1VWfN4kYCJ7GmCanzyuXwnaibUkrsc6a2r-EwPuYSKNA,squishyfrost,https://lh3.googleusercontent.com/a-/AOh14GgBdSRaQOz8L3D3IH5P8Pxhg9WbvRj26ZEkgH2P5A,"Can you add a blur tool plz? It will be fantastic if you do! Ya plz, it will be great for my art :)",4,1,1.1.8,2015-01-04 19:02:04,Thanks for the suggestion! ,2015-01-06 00:52:18
342,gp:AOqpTOHVMfxYQYVAqWxqZojVE1TgXc3Tah1YHIetQ58bLgM9Ap0vjl_vmwou998Hk5cjR0j20Jct-BsxrCoy4w,Diego Romero,https://lh3.googleusercontent.com/a-/AOh14GhL83hzCG3Kc1I88kqCYI2ToUdIwtxbVIwRteWZQA,"It works great, but the outcome image is in lower quality than the original one, for example. I put in a  photo that is 1959x2500 and it saves as a 480x600",4,0,1.1.8,2015-06-23 11:23:46,,
343,gp:AOqpTOGp5_SXaxMOTCalMo-JVHAmYb9BBA83QHIOUEzkemfRlBfe3tgpAaKg-wcsDXtTk3pbza4gEHMRqM79mQ,Jamie Dephley,https://lh3.googleusercontent.com/a-/AOh14GgihYnRUaVwF-1E6k270K1Iu-vg5x9H58V1NUU8dw,Only thing I can think that is missing is the ability for a text box!,4,1,1.1.8,2015-02-16 19:21:14,,
344,gp:AOqpTOEfd2jzlQo1k1z57X6Y1cPsBHw0UVSSDk_nIeOG3A2KPfp_gs2G-xOgxEuYw3J3jUA_3jq295Ewpgss5g,Andrea Barajas,https://lh3.googleusercontent.com/a-/AOh14GjslHNCjF3P1dny0EzbT4nGbxUB1l-8OVaHfR5V6A,"Perfect in every way but I can't figure out how to find the pictures after I've saved them, they're not in my gallery!  Help!",4,0,1.1.8,2015-07-10 04:03:28,"Save bug now fixed, copy saved in Pocket Paint folder! Please note that Pocket Paint is created by volunteers as a non-profit project. Good ratings motivate our unpaid pro-bono team more than anything else. Thank you!",2015-11-19 02:58:51
345,gp:AOqpTOE0Qb0Yvl64iE21j57XEuL9JQiSF7hrHyWhdsDDBFfiDePzkVmnNQBUsKEoMWLq-DOlyC-F-eZ2zSndjw,Chaotic Bocah,https://lh3.googleusercontent.com/a-/AOh14GjvnXukQ83Y64P4KTW5E5I5yy8UyA8kGg6ZPjLnKQ,It only has a straight line and it needs more shapes like MS paint,4,1,1.1.8,2015-06-01 06:19:16,,
346,gp:AOqpTOEFjRXx5lxuUd77kGFDebTVLXZ6Suh7BcVeXN7i6GBZPWz5JTL2enXMqb8HUZy0LJ3d4T-wAZ8D533A7w,Carlos Uribe,https://lh3.googleusercontent.com/-jWG7jCI8MO8/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmkYixmh8XG9t4A0zExGb9IONs3JQ/photo.jpg,Closest thing I have found to MS Paint!,5,1,1.1.8,2015-04-08 23:30:35,,
347,gp:AOqpTOEpD_kYPVQdBuxU5NC_LZbQcClAVQCy1KLA_FgYVStdcYOaj1sXHYjyTH1EW4Tcxjs2SdQ9jM90CwyRLg,Carlos Leos,https://lh3.googleusercontent.com/a-/AOh14GiQIGpCyECU6NLf40Gli1PIAL8n7gA4-ONY3ouhSw,anytime. I want to save an image it always fc,1,2,1.1.8,2015-01-11 18:22:01,"Many bugs have now been fixed, and image copies are saved in the Pocket Paint folder. Please note that Pocket Paint is created by volunteers as a non-profit project. Good ratings motivate our unpaid pro-bono team more than anything else. Thank you!",2015-11-19 03:08:07
348,gp:AOqpTOHSitPHy0ikenfjK_qb39PAMWaNoZ1t1IvlWqDWFWtW8n2FzsmnJmn_hCofT7abr68nqPLFRuxiS4l8wQ,Doctor Who,https://lh3.googleusercontent.com/-H9t5AMiOjIs/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnHaHwiPT61k6d8sQyxB5zkt7uKxQ/photo.jpg,"Keeps saying ""has stopped working""",3,1,1.1.8,2015-03-22 00:57:35,"Many bugs have now been fixed, and image copies are saved in the Pocket Paint folder. Please note that Pocket Paint is created by volunteers as a non-profit project. Good ratings motivate our unpaid pro-bono team more than anything else. Thank you!",2015-11-19 03:05:01
349,gp:AOqpTOF0QwszRDFQ_sKbYeNLKM7ImOuKxkmfJ7x8IhYXD7zprRdgPcS6JeAVQ7kVWoT6EAQgM_GR-Z3WtKl0gw,Grace Adams,https://lh3.googleusercontent.com/-ZUSHeMz62os/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmJyROmGXyIQ_i_pJl4r7sKfGkivA/photo.jpg,I hated it,1,0,1.1.8,2015-03-12 19:06:55,"Many bugs have now been fixed, and image copies are saved in the Pocket Paint folder. Please note that Pocket Paint is created by volunteers as a non-profit project. Good ratings motivate our unpaid pro-bono team more than anything else. Thank you!",2015-11-19 03:05:49
350,gp:AOqpTOGpz0FrY9OelIdxCwtaJti_A7lQULzO2Dw98hwczM9WHd-20R9xGbXD2-E6KNPYh9UBAwAOg6b62pFHxg,Casen,https://lh3.googleusercontent.com/-cLGSzfcAhFQ/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmB7h-PDlHOInvnuLgiatVG59BR0Q/photo.jpg,"I'm using this for the next ""doodle for google"" event!",5,1,1.1.8,2015-03-22 04:26:15,"Thank you, that's great! Could you share your creation with us via contact@catrobat.org? Kind Regards - Wolfgang",2015-03-27 08:22:16
351,gp:AOqpTOGlIbTNVOvk8QTtEM-3FrECR-dYKLe5iOHn0CkEsNoQTAUJvqxruVrr476SKMp7i5m83ox11lL6Tstiuw,Mhei Vibrant,https://lh3.googleusercontent.com/a-/AOh14GgzbuF0cJCCY9Ekgrwt0ixG4Q_qlIhr0M_O30ZdGg,It's working in converting photos from MB to KB..Good app.,5,0,1.1.8,2015-06-01 21:35:51,,
352,gp:AOqpTOEAiI-uJ_rJOkLVX3HqQU1IejuyfR16u9h1w95ZYdhCD4tACg94RKKUe9wgwXoElpIHNN5nBupV1CmM7A,cgecko3,https://lh3.googleusercontent.com/-Wdl5vkxcdhg/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucl-acjNj6OGxxb3a2ovgpDKDXTiOQ/photo.jpg,I feel like this is the best app i could find in the app store and its free,5,0,1.1.8,2015-07-08 09:52:40,,
353,gp:AOqpTOEeydDkkFrvRsqw7xNIYClhh2Kj3AtCQLpDLy3kIGCnYbxMhg-6KqO4PJU6GC7warLo6wbD7pWtPKJ0fg,Anna Tecson,https://lh3.googleusercontent.com/-z9u5YO0Tqlk/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnQn3rlkXHtvLmkp0DE8Zj686hRHA/photo.jpg,Its Like MS Paint,5,0,1.1.8,2015-06-19 10:16:25,,
354,gp:AOqpTOFxDaIDi9xvQg7ibXwaN0XI9Mo4wnnbpYpJXtmQ80AyUmfW8E7fgLh4mrP5cAEKxAXsY9HIETNL7Fn-6Q,Samsam Salcedo,https://lh3.googleusercontent.com/-M8eOss_eJMM/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclGfi2lfrHwnESlTgRCc-O13Rp_Sg/photo.jpg,I been always looking an app like this.... Like adobe Photoshop,5,0,1.1.8,2015-06-07 04:01:28,,
355,gp:AOqpTOGGvXaK_Jp86rcNa2a8hRbziNCekzK2wM-ZkPNqWYieppvLxi0B5g5cdRK6zoG60ERzZ-rD8Wt813przA,Tyler Campbell,https://lh3.googleusercontent.com/a-/AOh14Gi4HWToTPz6yHfsDWo0l3R00K2jM2ykL23GvNR09UY,Won't save picture,2,1,1.1.8,2015-05-13 15:42:17,"Many bugs have now been fixed, and image copies are saved in the Pocket Paint folder. Please note that Pocket Paint is created by volunteers as a non-profit project. Good ratings motivate our unpaid pro-bono team more than anything else. Thank you!",2015-11-19 03:03:15
356,gp:AOqpTOFXxsKYXMCvARwyvtFGGkk9kMFjKs7oHYbo4vzPcqm5KZrPaUyqCx4dUIHt75-mF7QbnEDjbg6nBX9G5A,c p,https://lh3.googleusercontent.com/a-/AOh14Gi24VxXr66nF_kyJa8Ja7ZoftkKUI2x5DCSXA-Hvg,Unusable,1,0,1.1.8,2015-03-23 06:13:22,"Many bugs have now been fixed, and image copies are saved in the Pocket Paint folder. Please note that Pocket Paint is created by volunteers as a non-profit project. Good ratings motivate our unpaid pro-bono team more than anything else. Thank you!",2015-11-19 03:04:54
