,class,sentence,at,char_grams,content,dep_tree,parse_tree,pos,repliedAt,replyContent,reviewCreatedVersion,reviewId,root,score,tagged_sent,thumbsUpCount,userName
97,,For whatever reason it just refuses to import large images .,2019-10-09 11:54:43,"['Fo', 'or', 'rw', 'wh', 'ha', 'at', 'te', 'ev', 've', 'er', 'rr', 're', 'ea', 'as', 'so', 'on', 'ni', 'it', 'tj', 'ju', 'us', 'st', 'tr', 're', 'ef', 'fu', 'us', 'se', 'es', 'st', 'to', 'oi', 'im', 'mp', 'po', 'or', 'rt', 'tl', 'la', 'ar', 'rg', 'ge', 'ei', 'im', 'ma', 'ag', 'ge', 'es', 's.', 'For', 'orw', 'rwh', 'wha', 'hat', 'ate', 'tev', 'eve', 'ver', 'err', 'rre', 'rea', 'eas', 'aso', 'son', 'oni', 'nit', 'itj', 'tju', 'jus', 'ust', 'str', 'tre', 'ref', 'efu', 'fus', 'use', 'ses', 'est', 'sto', 'toi', 'oim', 'imp', 'mpo', 'por', 'ort', 'rtl', 'tla', 'lar', 'arg', 'rge', 'gei', 'eim', 'ima', 'mag', 'age', 'ges', 'es.', 'Forw', 'orwh', 'rwha', 'what', 'hate', 'atev', 'teve', 'ever', 'verr', 'erre', 'rrea', 'reas', 'easo', 'ason', 'soni', 'onit', 'nitj', 'itju', 'tjus', 'just', 'ustr', 'stre', 'tref', 'refu', 'efus', 'fuse', 'uses', 'sest', 'esto', 'stoi', 'toim', 'oimp', 'impo', 'mpor', 'port', 'ortl', 'rtla', 'tlar', 'larg', 'arge', 'rgei', 'geim', 'eima', 'imag', 'mage', 'ages', 'ges.']","For whatever reason it just refuses to import large images. It dropped a 5045x3232 image to 1262x808 with no way of importing the original size. It sucks cause it's such a great quick editing app, that has the paint bucket I've been looking for.",ROOT-VBZ-prep-IN-nsubj-PRP-advmod-RB-xcomp-VB-punct-.,ROOT-FRAG-S-FRAG-.-NP,IN-WDT-NN-PRP-RB-VBZ-TO-VB-JJ-NNS-.,,,2.4.1,gp:AOqpTOEH6TPeW4y3MKoMhu1S9mvg8iyVVymOTrB7vYBnSL1vBtDpgyAcrHYA_nv9Oh90-W_LxtWBTHDhAq0JXA,refuses,1.0,"[('For', 'IN'), ('whatever', 'WDT'), ('reason', 'NN'), ('it', 'PRP'), ('just', 'RB'), ('refuses', 'VBZ'), ('to', 'TO'), ('import', 'VB'), ('large', 'JJ'), ('images', 'NNS'), ('.', '.')]",4.0,Nathan
98,,It dropped a 5045x3232 image to 1262x808 with no way of importing the original size .,2019-10-09 11:54:43,"['It', 'td', 'dr', 'ro', 'op', 'pp', 'pe', 'ed', 'da', 'a5', '50', '04', '45', '5x', 'x3', '32', '23', '32', '2i', 'im', 'ma', 'ag', 'ge', 'et', 'to', 'o1', '12', '26', '62', '2x', 'x8', '80', '08', '8w', 'wi', 'it', 'th', 'hn', 'no', 'ow', 'wa', 'ay', 'yo', 'of', 'fi', 'im', 'mp', 'po', 'or', 'rt', 'ti', 'in', 'ng', 'gt', 'th', 'he', 'eo', 'or', 'ri', 'ig', 'gi', 'in', 'na', 'al', 'ls', 'si', 'iz', 'ze', 'e.', 'Itd', 'tdr', 'dro', 'rop', 'opp', 'ppe', 'ped', 'eda', 'da5', 'a50', '504', '045', '45x', '5x3', 'x32', '323', '232', '32i', '2im', 'ima', 'mag', 'age', 'get', 'eto', 'to1', 'o12', '126', '262', '62x', '2x8', 'x80', '808', '08w', '8wi', 'wit', 'ith', 'thn', 'hno', 'now', 'owa', 'way', 'ayo', 'yof', 'ofi', 'fim', 'imp', 'mpo', 'por', 'ort', 'rti', 'tin', 'ing', 'ngt', 'gth', 'the', 'heo', 'eor', 'ori', 'rig', 'igi', 'gin', 'ina', 'nal', 'als', 'lsi', 'siz', 'ize', 'ze.', 'Itdr', 'tdro', 'drop', 'ropp', 'oppe', 'pped', 'peda', 'eda5', 'da50', 'a504', '5045', '045x', '45x3', '5x32', 'x323', '3232', '232i', '32im', '2ima', 'imag', 'mage', 'aget', 'geto', 'eto1', 'to12', 'o126', '1262', '262x', '62x8', '2x80', 'x808', '808w', '08wi', '8wit', 'with', 'ithn', 'thno', 'hnow', 'nowa', 'oway', 'wayo', 'ayof', 'yofi', 'ofim', 'fimp', 'impo', 'mpor', 'port', 'orti', 'rtin', 'ting', 'ingt', 'ngth', 'gthe', 'theo', 'heor', 'eori', 'orig', 'rigi', 'igin', 'gina', 'inal', 'nals', 'alsi', 'lsiz', 'size', 'ize.']","For whatever reason it just refuses to import large images. It dropped a 5045x3232 image to 1262x808 with no way of importing the original size. It sucks cause it's such a great quick editing app, that has the paint bucket I've been looking for.",ROOT-VBD-nsubj-PRP-dobj-NN-prep-IN-prep-IN-punct-.,ROOT-S-NP-VP-.-NNS,PRP-VBD-DT-CD-NN-TO-CD-IN-DT-NN-IN-VBG-DT-JJ-NN-.,,,2.4.1,gp:AOqpTOEH6TPeW4y3MKoMhu1S9mvg8iyVVymOTrB7vYBnSL1vBtDpgyAcrHYA_nv9Oh90-W_LxtWBTHDhAq0JXA,dropped,1.0,"[('It', 'PRP'), ('dropped', 'VBD'), ('a', 'DT'), ('5045x3232', 'CD'), ('image', 'NN'), ('to', 'TO'), ('1262x808', 'CD'), ('with', 'IN'), ('no', 'DT'), ('way', 'NN'), ('of', 'IN'), ('importing', 'VBG'), ('the', 'DT'), ('original', 'JJ'), ('size', 'NN'), ('.', '.')]",4.0,Nathan
99,,"It sucks cause it 's such a great quick editing app , that has the paint bucket I 've been looking for .",2019-10-09 11:54:43,"['It', 'ts', 'su', 'uc', 'ck', 'ks', 'sc', 'ca', 'au', 'us', 'se', 'ei', 'it', ""t'"", ""'s"", 'ss', 'su', 'uc', 'ch', 'ha', 'ag', 'gr', 're', 'ea', 'at', 'tq', 'qu', 'ui', 'ic', 'ck', 'ke', 'ed', 'di', 'it', 'ti', 'in', 'ng', 'ga', 'ap', 'pp', 'p,', ',t', 'th', 'ha', 'at', 'th', 'ha', 'as', 'st', 'th', 'he', 'ep', 'pa', 'ai', 'in', 'nt', 'tb', 'bu', 'uc', 'ck', 'ke', 'et', 'tI', ""I'"", ""'v"", 've', 'eb', 'be', 'ee', 'en', 'nl', 'lo', 'oo', 'ok', 'ki', 'in', 'ng', 'gf', 'fo', 'or', 'r.', 'Its', 'tsu', 'suc', 'uck', 'cks', 'ksc', 'sca', 'cau', 'aus', 'use', 'sei', 'eit', ""it'"", ""t's"", ""'ss"", 'ssu', 'suc', 'uch', 'cha', 'hag', 'agr', 'gre', 'rea', 'eat', 'atq', 'tqu', 'qui', 'uic', 'ick', 'cke', 'ked', 'edi', 'dit', 'iti', 'tin', 'ing', 'nga', 'gap', 'app', 'pp,', 'p,t', ',th', 'tha', 'hat', 'ath', 'tha', 'has', 'ast', 'sth', 'the', 'hep', 'epa', 'pai', 'ain', 'int', 'ntb', 'tbu', 'buc', 'uck', 'cke', 'ket', 'etI', ""tI'"", ""I'v"", ""'ve"", 'veb', 'ebe', 'bee', 'een', 'enl', 'nlo', 'loo', 'ook', 'oki', 'kin', 'ing', 'ngf', 'gfo', 'for', 'or.', 'Itsu', 'tsuc', 'suck', 'ucks', 'cksc', 'ksca', 'scau', 'caus', 'ause', 'usei', 'seit', ""eit'"", ""it's"", ""t'ss"", ""'ssu"", 'ssuc', 'such', 'ucha', 'chag', 'hagr', 'agre', 'grea', 'reat', 'eatq', 'atqu', 'tqui', 'quic', 'uick', 'icke', 'cked', 'kedi', 'edit', 'diti', 'itin', 'ting', 'inga', 'ngap', 'gapp', 'app,', 'pp,t', 'p,th', ',tha', 'that', 'hath', 'atha', 'thas', 'hast', 'asth', 'sthe', 'thep', 'hepa', 'epai', 'pain', 'aint', 'intb', 'ntbu', 'tbuc', 'buck', 'ucke', 'cket', 'ketI', ""etI'"", ""tI'v"", ""I've"", ""'veb"", 'vebe', 'ebee', 'been', 'eenl', 'enlo', 'nloo', 'look', 'ooki', 'okin', 'king', 'ingf', 'ngfo', 'gfor', 'for.']","For whatever reason it just refuses to import large images. It dropped a 5045x3232 image to 1262x808 with no way of importing the original size. It sucks cause it's such a great quick editing app, that has the paint bucket I've been looking for.",ROOT-VBZ-nsubj-PRP-advcl-VBZ-ROOT-VBG-nsubj-PRP-punct-''-nsubj-NNP-aux-VBD-prep-IN-punct-.,"ROOT-FRAG-S-FRAG-,-NP","PRP-VBZ-NN-PRP-VBZ-JJ-DT-JJ-JJ-VBG-NN-,-WDT-VBZ-DT-NN-NN-PRP-VBP-VBN-VBG-IN-.",,,2.4.1,gp:AOqpTOEH6TPeW4y3MKoMhu1S9mvg8iyVVymOTrB7vYBnSL1vBtDpgyAcrHYA_nv9Oh90-W_LxtWBTHDhAq0JXA,sucks,1.0,"[('It', 'PRP'), ('sucks', 'VBZ'), ('cause', 'NN'), ('it', 'PRP'), (""'s"", 'VBZ'), ('such', 'JJ'), ('a', 'DT'), ('great', 'JJ'), ('quick', 'JJ'), ('editing', 'VBG'), ('app', 'NN'), (',', ','), ('that', 'WDT'), ('has', 'VBZ'), ('the', 'DT'), ('paint', 'NN'), ('bucket', 'NN'), ('I', 'PRP'), (""'ve"", 'VBP'), ('been', 'VBN'), ('looking', 'VBG'), ('for', 'IN'), ('.', '.')]",4.0,Nathan
100,,Stamp feature is nice .,2020-02-20 05:00:24,"['St', 'ta', 'am', 'mp', 'pf', 'fe', 'ea', 'at', 'tu', 'ur', 're', 'ei', 'is', 'sn', 'ni', 'ic', 'ce', 'e.', 'Sta', 'tam', 'amp', 'mpf', 'pfe', 'fea', 'eat', 'atu', 'tur', 'ure', 'rei', 'eis', 'isn', 'sni', 'nic', 'ice', 'ce.', 'Stam', 'tamp', 'ampf', 'mpfe', 'pfea', 'feat', 'eatu', 'atur', 'ture', 'urei', 'reis', 'eisn', 'isni', 'snic', 'nice', 'ice.']",Stamp feature is nice. Readymade stamps please! Even otherwise a very capable app.,ROOT-VBZ-nsubj-NN-acomp-JJ-punct-.,ROOT-FRAG-S-FRAG-.-NP,NNP-NN-VBZ-JJ-.,2020-04-26 12:37:56,"Thanks! We are working on adding a lot of stamps and backgrounds, will be added hopefully soon. Please note that we are just pro-bono volunteers working in our free time on this free open source non-profit project... any help, e.g., as a developer would be highly appreciated. Thanks!",2.4.1,gp:AOqpTOGb0g4W9oyWAuKTK-zpIOcQ7oRQrMrr1Xa9KzjQoRV6bSPzYWQY-IdZxIW1f89XsEsa0wL8aaPDpcNRKA,is,5.0,"[('Stamp', 'NNP'), ('feature', 'NN'), ('is', 'VBZ'), ('nice', 'JJ'), ('.', '.')]",2.0,Maruti M
101,,Readymade stamps please !,2020-02-20 05:00:24,"['Re', 'ea', 'ad', 'dy', 'ym', 'ma', 'ad', 'de', 'es', 'st', 'ta', 'am', 'mp', 'ps', 'sp', 'pl', 'le', 'ea', 'as', 'se', 'e!', 'Rea', 'ead', 'ady', 'dym', 'yma', 'mad', 'ade', 'des', 'est', 'sta', 'tam', 'amp', 'mps', 'psp', 'spl', 'ple', 'lea', 'eas', 'ase', 'se!', 'Read', 'eady', 'adym', 'dyma', 'ymad', 'made', 'ades', 'dest', 'esta', 'stam', 'tamp', 'amps', 'mpsp', 'pspl', 'sple', 'plea', 'leas', 'ease', 'ase!']",Stamp feature is nice. Readymade stamps please! Even otherwise a very capable app.,ROOT-UH-nsubj-NNS-punct-.,ROOT-FRAG-NP-NP-NP-NP,NNP-NNS-NN-.,2020-04-26 12:37:56,"Thanks! We are working on adding a lot of stamps and backgrounds, will be added hopefully soon. Please note that we are just pro-bono volunteers working in our free time on this free open source non-profit project... any help, e.g., as a developer would be highly appreciated. Thanks!",2.4.1,gp:AOqpTOGb0g4W9oyWAuKTK-zpIOcQ7oRQrMrr1Xa9KzjQoRV6bSPzYWQY-IdZxIW1f89XsEsa0wL8aaPDpcNRKA,please,5.0,"[('Readymade', 'NNP'), ('stamps', 'NNS'), ('please', 'NN'), ('!', '.')]",2.0,Maruti M
102,,Even otherwise a very capable app .,2020-02-20 05:00:24,"['Ev', 've', 'en', 'no', 'ot', 'th', 'he', 'er', 'rw', 'wi', 'is', 'se', 'ea', 'av', 've', 'er', 'ry', 'yc', 'ca', 'ap', 'pa', 'ab', 'bl', 'le', 'ea', 'ap', 'pp', 'p.', 'Eve', 'ven', 'eno', 'not', 'oth', 'the', 'her', 'erw', 'rwi', 'wis', 'ise', 'sea', 'eav', 'ave', 'ver', 'ery', 'ryc', 'yca', 'cap', 'apa', 'pab', 'abl', 'ble', 'lea', 'eap', 'app', 'pp.', 'Even', 'veno', 'enot', 'noth', 'othe', 'ther', 'herw', 'erwi', 'rwis', 'wise', 'isea', 'seav', 'eave', 'aver', 'very', 'eryc', 'ryca', 'ycap', 'capa', 'apab', 'pabl', 'able', 'blea', 'leap', 'eapp', 'app.']",Stamp feature is nice. Readymade stamps please! Even otherwise a very capable app.,ROOT-NN-advmod-RB-det-DT-amod-JJ-punct-.,ROOT-FRAG-NP-NP-ADVP-NP,RB-RB-DT-RB-JJ-NN-.,2020-04-26 12:37:56,"Thanks! We are working on adding a lot of stamps and backgrounds, will be added hopefully soon. Please note that we are just pro-bono volunteers working in our free time on this free open source non-profit project... any help, e.g., as a developer would be highly appreciated. Thanks!",2.4.1,gp:AOqpTOGb0g4W9oyWAuKTK-zpIOcQ7oRQrMrr1Xa9KzjQoRV6bSPzYWQY-IdZxIW1f89XsEsa0wL8aaPDpcNRKA,app,5.0,"[('Even', 'RB'), ('otherwise', 'RB'), ('a', 'DT'), ('very', 'RB'), ('capable', 'JJ'), ('app', 'NN'), ('.', '.')]",2.0,Maruti M
103,,Easy to edit small things for your drawings but still kind of tricky to the use tools .,2020-01-31 22:37:33,"['Ea', 'as', 'sy', 'yt', 'to', 'oe', 'ed', 'di', 'it', 'ts', 'sm', 'ma', 'al', 'll', 'lt', 'th', 'hi', 'in', 'ng', 'gs', 'sf', 'fo', 'or', 'ry', 'yo', 'ou', 'ur', 'rd', 'dr', 'ra', 'aw', 'wi', 'in', 'ng', 'gs', 'sb', 'bu', 'ut', 'ts', 'st', 'ti', 'il', 'll', 'lk', 'ki', 'in', 'nd', 'do', 'of', 'ft', 'tr', 'ri', 'ic', 'ck', 'ky', 'yt', 'to', 'ot', 'th', 'he', 'eu', 'us', 'se', 'et', 'to', 'oo', 'ol', 'ls', 's.', 'Eas', 'asy', 'syt', 'yto', 'toe', 'oed', 'edi', 'dit', 'its', 'tsm', 'sma', 'mal', 'all', 'llt', 'lth', 'thi', 'hin', 'ing', 'ngs', 'gsf', 'sfo', 'for', 'ory', 'ryo', 'you', 'our', 'urd', 'rdr', 'dra', 'raw', 'awi', 'win', 'ing', 'ngs', 'gsb', 'sbu', 'but', 'uts', 'tst', 'sti', 'til', 'ill', 'llk', 'lki', 'kin', 'ind', 'ndo', 'dof', 'oft', 'ftr', 'tri', 'ric', 'ick', 'cky', 'kyt', 'yto', 'tot', 'oth', 'the', 'heu', 'eus', 'use', 'set', 'eto', 'too', 'ool', 'ols', 'ls.', 'Easy', 'asyt', 'syto', 'ytoe', 'toed', 'oedi', 'edit', 'dits', 'itsm', 'tsma', 'smal', 'mall', 'allt', 'llth', 'lthi', 'thin', 'hing', 'ings', 'ngsf', 'gsfo', 'sfor', 'fory', 'oryo', 'ryou', 'your', 'ourd', 'urdr', 'rdra', 'draw', 'rawi', 'awin', 'wing', 'ings', 'ngsb', 'gsbu', 'sbut', 'buts', 'utst', 'tsti', 'stil', 'till', 'illk', 'llki', 'lkin', 'kind', 'indo', 'ndof', 'doft', 'oftr', 'ftri', 'tric', 'rick', 'icky', 'ckyt', 'kyto', 'ytot', 'toth', 'othe', 'theu', 'heus', 'euse', 'uset', 'seto', 'etoo', 'tool', 'ools', 'ols.']",Easy to edit small things for your drawings but still kinda tricky to the use tools.,ROOT-JJ-xcomp-VB-cc-CC-conj-JJ-punct-.,ROOT-S-VP-.-NP-NP,NNP-TO-VB-JJ-NNS-IN-PRP$-NNS-CC-RB-NN-IN-NN-TO-DT-NN-NNS-.,,,2.4.1,gp:AOqpTOEH4KL5RMpsOwJQetbyYviIHjQFtkSkbEIYEMnwuJEaeKrASe17cYimnWNAZ66guF7kdDakVusjjCk7dg,Easy,4.0,"[('Easy', 'NNP'), ('to', 'TO'), ('edit', 'VB'), ('small', 'JJ'), ('things', 'NNS'), ('for', 'IN'), ('your', 'PRP$'), ('drawings', 'NNS'), ('but', 'CC'), ('still', 'RB'), ('kind', 'NN'), ('of', 'IN'), ('tricky', 'NN'), ('to', 'TO'), ('the', 'DT'), ('use', 'NN'), ('tools', 'NNS'), ('.', '.')]",2.0,Andrea Luna
104,,"Very much like MS Paint , but for Android .",2019-11-15 09:40:47,"['Ve', 'er', 'ry', 'ym', 'mu', 'uc', 'ch', 'hl', 'li', 'ik', 'ke', 'eM', 'MS', 'SP', 'Pa', 'ai', 'in', 'nt', 't,', ',b', 'bu', 'ut', 'tf', 'fo', 'or', 'rA', 'An', 'nd', 'dr', 'ro', 'oi', 'id', 'd.', 'Ver', 'ery', 'rym', 'ymu', 'muc', 'uch', 'chl', 'hli', 'lik', 'ike', 'keM', 'eMS', 'MSP', 'SPa', 'Pai', 'ain', 'int', 'nt,', 't,b', ',bu', 'but', 'utf', 'tfo', 'for', 'orA', 'rAn', 'And', 'ndr', 'dro', 'roi', 'oid', 'id.', 'Very', 'erym', 'rymu', 'ymuc', 'much', 'uchl', 'chli', 'hlik', 'like', 'ikeM', 'keMS', 'eMSP', 'MSPa', 'SPai', 'Pain', 'aint', 'int,', 'nt,b', 't,bu', ',but', 'butf', 'utfo', 'tfor', 'forA', 'orAn', 'rAnd', 'Andr', 'ndro', 'droi', 'roid', 'oid.']","Very much like MS Paint, but for Android. Permissions are okay too. A little limited, but then, so was/is MS Paint. If you want Photoshop, this is the wrong app.","ROOT-IN-advmod-RB-pobj-NNP-punct-,-cc-CC-conj-IN-punct-.",ROOT-FRAG-S-FRAG-.-NP,"RB-RB-IN-NNP-NNP-,-CC-IN-NNP-.",,,2.4.1,gp:AOqpTOEtAahuF9h_mZqCXKwfaRdulqUDcfm1JUqEQQsvvKGFtuARUYoBo9mzp_9MJoWsT-hbgX6rOq5KakNZQA,like,4.0,"[('Very', 'RB'), ('much', 'RB'), ('like', 'IN'), ('MS', 'NNP'), ('Paint', 'NNP'), (',', ','), ('but', 'CC'), ('for', 'IN'), ('Android', 'NNP'), ('.', '.')]",6.0,Viv
105,,Permissions are okay too .,2019-11-15 09:40:47,"['Pe', 'er', 'rm', 'mi', 'is', 'ss', 'si', 'io', 'on', 'ns', 'sa', 'ar', 're', 'eo', 'ok', 'ka', 'ay', 'yt', 'to', 'oo', 'o.', 'Per', 'erm', 'rmi', 'mis', 'iss', 'ssi', 'sio', 'ion', 'ons', 'nsa', 'sar', 'are', 'reo', 'eok', 'oka', 'kay', 'ayt', 'yto', 'too', 'oo.', 'Perm', 'ermi', 'rmis', 'miss', 'issi', 'ssio', 'sion', 'ions', 'onsa', 'nsar', 'sare', 'areo', 'reok', 'eoka', 'okay', 'kayt', 'ayto', 'ytoo', 'too.']","Very much like MS Paint, but for Android. Permissions are okay too. A little limited, but then, so was/is MS Paint. If you want Photoshop, this is the wrong app.",ROOT-VBP-nsubj-NNS-acomp-JJ-advmod-RB-punct-.,ROOT-FRAG-S-FRAG-.-NP,NNS-VBP-RB-RB-.,,,2.4.1,gp:AOqpTOEtAahuF9h_mZqCXKwfaRdulqUDcfm1JUqEQQsvvKGFtuARUYoBo9mzp_9MJoWsT-hbgX6rOq5KakNZQA,are,4.0,"[('Permissions', 'NNS'), ('are', 'VBP'), ('okay', 'RB'), ('too', 'RB'), ('.', '.')]",6.0,Viv
106,,"A little limited , but then , so was/is MS Paint .",2019-11-15 09:40:47,"['Al', 'li', 'it', 'tt', 'tl', 'le', 'el', 'li', 'im', 'mi', 'it', 'te', 'ed', 'd,', ',b', 'bu', 'ut', 'tt', 'th', 'he', 'en', 'n,', ',s', 'so', 'ow', 'wa', 'as', 's/', '/i', 'is', 'sM', 'MS', 'SP', 'Pa', 'ai', 'in', 'nt', 't.', 'Ali', 'lit', 'itt', 'ttl', 'tle', 'lel', 'eli', 'lim', 'imi', 'mit', 'ite', 'ted', 'ed,', 'd,b', ',bu', 'but', 'utt', 'tth', 'the', 'hen', 'en,', 'n,s', ',so', 'sow', 'owa', 'was', 'as/', 's/i', '/is', 'isM', 'sMS', 'MSP', 'SPa', 'Pai', 'ain', 'int', 'nt.', 'Alit', 'litt', 'ittl', 'ttle', 'tlel', 'leli', 'elim', 'limi', 'imit', 'mite', 'ited', 'ted,', 'ed,b', 'd,bu', ',but', 'butt', 'utth', 'tthe', 'then', 'hen,', 'en,s', 'n,so', ',sow', 'sowa', 'owas', 'was/', 'as/i', 's/is', '/isM', 'isMS', 'sMSP', 'MSPa', 'SPai', 'Pain', 'aint', 'int.']","Very much like MS Paint, but for Android. Permissions are okay too. A little limited, but then, so was/is MS Paint. If you want Photoshop, this is the wrong app.","ROOT-JJ-advmod-RB-punct-,-cc-CC-conj-VBZ",ROOT-S-NP-VP-.-NNS,"DT-JJ-JJ-,-CC-RB-,-RB-JJ-NNP-NNP-.",,,2.4.1,gp:AOqpTOEtAahuF9h_mZqCXKwfaRdulqUDcfm1JUqEQQsvvKGFtuARUYoBo9mzp_9MJoWsT-hbgX6rOq5KakNZQA,limited,4.0,"[('A', 'DT'), ('little', 'JJ'), ('limited', 'JJ'), (',', ','), ('but', 'CC'), ('then', 'RB'), (',', ','), ('so', 'RB'), ('was/is', 'JJ'), ('MS', 'NNP'), ('Paint', 'NNP'), ('.', '.')]",6.0,Viv
107,,"If you want Photoshop , this is the wrong app .",2019-11-15 09:40:47,"['If', 'fy', 'yo', 'ou', 'uw', 'wa', 'an', 'nt', 'tP', 'Ph', 'ho', 'ot', 'to', 'os', 'sh', 'ho', 'op', 'p,', ',t', 'th', 'hi', 'is', 'si', 'is', 'st', 'th', 'he', 'ew', 'wr', 'ro', 'on', 'ng', 'ga', 'ap', 'pp', 'p.', 'Ify', 'fyo', 'you', 'ouw', 'uwa', 'wan', 'ant', 'ntP', 'tPh', 'Pho', 'hot', 'oto', 'tos', 'osh', 'sho', 'hop', 'op,', 'p,t', ',th', 'thi', 'his', 'isi', 'sis', 'ist', 'sth', 'the', 'hew', 'ewr', 'wro', 'ron', 'ong', 'nga', 'gap', 'app', 'pp.', 'Ifyo', 'fyou', 'youw', 'ouwa', 'uwan', 'want', 'antP', 'ntPh', 'tPho', 'Phot', 'hoto', 'otos', 'tosh', 'osho', 'shop', 'hop,', 'op,t', 'p,th', ',thi', 'this', 'hisi', 'isis', 'sist', 'isth', 'sthe', 'thew', 'hewr', 'ewro', 'wron', 'rong', 'onga', 'ngap', 'gapp', 'app.']","Very much like MS Paint, but for Android. Permissions are okay too. A little limited, but then, so was/is MS Paint. If you want Photoshop, this is the wrong app.","ROOT-VBZ-advcl-VBP-punct-,-nsubj-DT-attr-NN-punct-.",ROOT-S-VP-.-NP-NP,"IN-PRP-VBP-NNP-,-DT-VBZ-DT-JJ-NN-.",,,2.4.1,gp:AOqpTOEtAahuF9h_mZqCXKwfaRdulqUDcfm1JUqEQQsvvKGFtuARUYoBo9mzp_9MJoWsT-hbgX6rOq5KakNZQA,is,4.0,"[('If', 'IN'), ('you', 'PRP'), ('want', 'VBP'), ('Photoshop', 'NNP'), (',', ','), ('this', 'DT'), ('is', 'VBZ'), ('the', 'DT'), ('wrong', 'JJ'), ('app', 'NN'), ('.', '.')]",6.0,Viv
108,,Extremely low resolution when importing images .,2020-04-24 21:12:57,"['Ex', 'xt', 'tr', 're', 'em', 'me', 'el', 'ly', 'yl', 'lo', 'ow', 'wr', 're', 'es', 'so', 'ol', 'lu', 'ut', 'ti', 'io', 'on', 'nw', 'wh', 'he', 'en', 'ni', 'im', 'mp', 'po', 'or', 'rt', 'ti', 'in', 'ng', 'gi', 'im', 'ma', 'ag', 'ge', 'es', 's.', 'Ext', 'xtr', 'tre', 'rem', 'eme', 'mel', 'ely', 'lyl', 'ylo', 'low', 'owr', 'wre', 'res', 'eso', 'sol', 'olu', 'lut', 'uti', 'tio', 'ion', 'onw', 'nwh', 'whe', 'hen', 'eni', 'nim', 'imp', 'mpo', 'por', 'ort', 'rti', 'tin', 'ing', 'ngi', 'gim', 'ima', 'mag', 'age', 'ges', 'es.', 'Extr', 'xtre', 'trem', 'reme', 'emel', 'mely', 'elyl', 'lylo', 'ylow', 'lowr', 'owre', 'wres', 'reso', 'esol', 'solu', 'olut', 'luti', 'utio', 'tion', 'ionw', 'onwh', 'nwhe', 'when', 'heni', 'enim', 'nimp', 'impo', 'mpor', 'port', 'orti', 'rtin', 'ting', 'ingi', 'ngim', 'gima', 'imag', 'mage', 'ages', 'ges.']",Extremely low resolution when importing images.,ROOT-NN-amod-JJ-advcl-VBG-punct-.,ROOT-FRAG-NP-NP-ADVP-NP,RB-JJ-NN-WRB-NN-NNS-.,,,2.4.1,gp:AOqpTOEgtfwbkwFHS62HUuyf6ygMTEJWo2KWh-PT7kEsfmcqXlQiKfvYiGpwLppDqzBQu6iC_7WNVa7PjLTQZg,resolution,1.0,"[('Extremely', 'RB'), ('low', 'JJ'), ('resolution', 'NN'), ('when', 'WRB'), ('importing', 'NN'), ('images', 'NNS'), ('.', '.')]",0.0,Eugene Lastofavari
109,,I run Android 9 and this app still crashes .,2020-01-18 23:34:30,"['Ir', 'ru', 'un', 'nA', 'An', 'nd', 'dr', 'ro', 'oi', 'id', 'd9', '9a', 'an', 'nd', 'dt', 'th', 'hi', 'is', 'sa', 'ap', 'pp', 'ps', 'st', 'ti', 'il', 'll', 'lc', 'cr', 'ra', 'as', 'sh', 'he', 'es', 's.', 'Iru', 'run', 'unA', 'nAn', 'And', 'ndr', 'dro', 'roi', 'oid', 'id9', 'd9a', '9an', 'and', 'ndt', 'dth', 'thi', 'his', 'isa', 'sap', 'app', 'pps', 'pst', 'sti', 'til', 'ill', 'llc', 'lcr', 'cra', 'ras', 'ash', 'she', 'hes', 'es.', 'Irun', 'runA', 'unAn', 'nAnd', 'Andr', 'ndro', 'droi', 'roid', 'oid9', 'id9a', 'd9an', '9and', 'andt', 'ndth', 'dthi', 'this', 'hisa', 'isap', 'sapp', 'apps', 'ppst', 'psti', 'stil', 'till', 'illc', 'llcr', 'lcra', 'cras', 'rash', 'ashe', 'shes', 'hes.']",I run Android 9 and this app still crashes. Very frustrating while editing. Uninstalled!,ROOT-VBP-nsubj-PRP-dobj-NNP-cc-CC-conj-VBZ,ROOT-FRAG-NP-NP-.-NP,PRP-VBP-RB-CD-CC-DT-NN-RB-NNS-.,,,2.4.1,gp:AOqpTOGqZ721iB-RnfheXT3XBlR9R3Z04NgMf8pL-doVfqTDPH62RlmR1dJNmO6pInuZ4AUlg__5GEK2f2e-1Q,run,1.0,"[('I', 'PRP'), ('run', 'VBP'), ('Android', 'RB'), ('9', 'CD'), ('and', 'CC'), ('this', 'DT'), ('app', 'NN'), ('still', 'RB'), ('crashes', 'NNS'), ('.', '.')]",0.0,Bill Cornwell
